Data File Name,CADAM_11jan17_1_DNA 12000_DE72901785_2017-01-11_10-14-38.xad
55.5,-1.333349
55.55,-1.277666
55.6,-1.200016
55.65,-1.19444
55.7,-1.214165
55.75,-1.230576
55.8,-1.259959
55.85,-1.245427
55.9,-1.252734
55.95,-1.299373
56,-1.257272
56.05,-1.139513
56.1,-1.040114
56.15,-0.9919446
56.2,-0.9728665
56.25,-1.021956
56.3,-1.083644
56.35,-1.21793
56.4,-1.255214
56.45,-1.222262
56.5,-1.201139
56.55,-1.224154
56.6,-1.256502
56.65,-1.259966
56.7,-1.256453
56.75,-1.237975
56.8,-1.286506
56.85,-1.361342
56.9,-1.438682
56.95,-1.500245
57,-1.514681
57.05,-1.441846
57.1,-1.302029
57.15,-1.270459
57.2,-1.226203
57.25,-1.292874
57.3,-1.362934
57.35,-1.367149
57.4,-1.355248
57.45,-1.359115
57.5,-1.324318
57.55,-1.290254
57.6,-1.318016
57.65,-1.329858
57.7,-1.351761
57.75,-1.341646
57.8,-1.265688
57.85,-1.267889
57.9,-1.239223
57.95,-1.057967
58,-0.9293315
58.05,-0.8826568
58.1,-0.9214399
58.15,-1.026734
58.2,-1.144888
58.25,-1.208448
58.3,-1.321337
58.35,-1.363519
58.4,-1.352868
58.45,-1.376189
58.5,-1.3737
58.55,-1.340011
58.6,-1.327991
58.65,-1.319993
58.7,-1.248634
58.75,-1.278128
58.8,-1.313961
58.85,-1.338345
58.9,-1.361705
58.95,-1.36238
59,-1.340696
59.05,-1.372277
59.1,-1.363366
59.15,-1.265574
59.2,-1.250601
59.25,-1.269463
59.3,-1.30435
59.35,-1.332627
59.4,-1.331229
59.45,-1.31622
59.5,-1.379924
59.55,-1.307034
59.6,-1.226311
59.65,-1.2157
59.7,-1.224011
59.75,-1.233005
59.8,-1.270104
59.85,-1.347839
59.9,-1.523871
59.95,-1.640051
60,-1.409733
60.05,-1.163943
60.1,-1.016221
60.15,-0.9650019
60.2,-1.005213
60.25,-1.164197
60.3,-1.390242
60.35,-1.552866
60.4,-1.519311
60.45,-1.383604
60.5,-1.305185
60.55,-1.300778
60.6,-1.302718
60.65,-1.312433
60.7,-1.369913
60.75,-1.44889
60.8,-1.485643
60.85,-1.483642
60.9,-1.459622
60.95,-1.411854
61,-1.365713
61.05,-1.389322
61.1,-1.418071
61.15,-1.505096
61.2,-1.515012
61.25,-1.509185
61.3,-1.481857
61.35,-1.460844
61.4,-1.445242
61.45,-1.372743
61.5,-1.390456
61.55,-1.274243
61.6,-1.174864
61.65,-1.12335
61.7,-1.152148
61.75,-1.236204
61.8,-1.348809
61.85,-1.484926
61.9,-1.466879
61.95,-1.480666
62,-1.409375
62.05,-1.385867
62.1,-1.369844
62.15,-1.374241
62.2,-1.430382
62.25,-1.504714
62.3,-1.60868
62.35,-1.549488
62.4,-1.543237
62.45,-1.516671
62.5,-1.51181
62.55,-1.496685
62.6,-1.463758
62.65,-1.504986
62.7,-1.552711
62.75,-1.585759
62.8,-1.540319
62.85,-1.511107
62.9,-1.510403
62.95,-1.559588
63,-1.631412
63.05,-1.649507
63.1,-1.724697
63.15,-1.660645
63.2,-1.605272
63.25,-1.561841
63.3,-1.521249
63.35,-1.499313
63.4,-1.500109
63.45,-1.490431
63.5,-1.454622
63.55,-1.369491
63.6,-1.103951
63.65,-1.005529
63.7,-0.9525533
63.75,-0.9965796
63.8,-1.202286
63.85,-1.441065
63.9,-1.68432
63.95,-1.775022
64,-1.415538
64.05,-1.072006
64.1,-0.9115944
64.15,-0.8387862
64.2,-0.8329614
64.25,-1.019243
64.3,-1.114169
64.35,-1.28506
64.4,-1.343157
64.45,-1.336876
64.5,-1.468471
64.55,-1.63506
64.6,-1.662301
64.65,-1.587162
64.7,-1.575088
64.75,-1.551576
64.8,-1.580598
64.85,-1.552604
64.9,-1.523816
64.95,-1.506458
65,-1.49701
65.05,-1.505045
65.1,-1.471073
65.15,-1.551441
65.2,-1.644892
65.25,-1.73787
65.3,-1.669986
65.35,-1.590689
65.4,-1.591857
65.45,-1.541975
65.5,-1.575339
65.55,-1.417208
65.6,-1.406719
65.65,-1.453408
65.7,-1.473465
65.75,-1.432306
65.8,-1.414699
65.85,-1.512118
65.9,-1.508822
65.95,-1.560834
66,-1.505481
66.05,-1.526716
66.1,-1.534209
66.15,-1.521519
66.2,-1.5156
66.25,-1.519004
66.3,-1.58082
66.35,-1.562521
66.4,-1.59391
66.45,-1.598469
66.5,-1.574278
66.55,-1.50923
66.6,-1.448312
66.65,-1.445787
66.7,-1.372964
66.75,-1.460533
66.8,-1.491223
66.85,-1.565947
66.9,-1.535794
66.95,-1.488394
67,-1.499718
67.05,-1.510715
67.1,-1.563414
67.15,-1.562425
67.2,-1.65768
67.25,-1.680435
67.3,-1.564246
67.35,-1.335782
67.4,-1.13867
67.45,-1.109514
67.5,-1.145392
67.55,-1.354061
67.6,-1.498799
67.65,-1.682234
67.7,-1.748129
67.75,-1.691806
67.8,-1.611945
67.85,-1.583695
67.9,-1.585045
67.95,-1.618064
68,-1.698269
68.05,-1.660975
68.1,-1.610363
68.15,-1.547016
68.2,-1.515008
68.25,-1.502392
68.3,-1.130653
68.35,-0.8406714
68.4,-0.8134183
68.45,-0.9231356
68.5,-1.049792
68.55,-1.215845
68.6,-1.418363
68.65,-1.565486
68.7,-1.577559
68.75,-1.276339
68.8,-1.323039
68.85,-1.381425
68.9,-1.421624
68.95,-1.418561
69,-1.405099
69.05,-1.43132
69.1,-1.433754
69.15,-1.521403
69.2,-1.459974
69.25,-1.508242
69.3,-1.524368
69.35,-1.5341
69.4,-1.555737
69.45,-1.541639
69.5,-1.516812
69.55,-1.476213
69.6,-1.505775
69.65,-1.492487
69.7,-1.501056
69.75,-1.500344
69.8,-1.483758
69.85,-1.461956
69.9,-1.350784
69.95,-1.304756
70,-1.192926
70.05,-1.194871
70.1,-1.196159
70.15,-1.221192
70.2,-1.297681
70.25,-1.387522
70.3,-1.441629
70.35,-1.380921
70.4,-1.352055
70.45,-1.317966
70.5,-1.364335
70.55,-1.398925
70.6,-1.435561
70.65,-1.539716
70.7,-1.554477
70.75,-1.556307
70.8,-1.476712
70.85,-1.458917
70.9,-1.470315
70.95,-1.499621
71,-1.456392
71.05,-1.324057
71.1,-1.34879
71.15,-1.27414
71.2,-1.238943
71.25,-1.20988
71.3,-1.242167
71.35,-1.331819
71.4,-1.42634
71.45,-1.466995
71.5,-1.452345
71.55,-1.576358
71.6,-1.506667
71.65,-1.44715
71.7,-1.341815
71.75,-1.275688
71.8,-1.272263
71.85,-1.284674
71.9,-1.323521
71.95,-1.34372
72,-1.420476
72.05,-1.466416
72.1,-1.497077
72.15,-1.464317
72.2,-1.401388
72.25,-1.364269
72.3,-1.306638
72.35,-1.365383
72.4,-1.475762
72.45,-1.365397
72.5,-1.088172
72.55,-0.86241
72.6,-0.7599146
72.65,-0.7462898
72.7,-0.8868949
72.75,-1.198167
72.8,-1.512783
72.85,-1.625926
72.9,-1.563831
72.95,-1.440987
73,-1.360967
73.05,-1.33213
73.1,-1.272266
73.15,-1.265359
73.2,-1.321869
73.25,-1.294853
73.3,-1.253993
73.35,-1.254202
73.4,-1.24028
73.45,-1.180337
73.5,-1.189458
73.55,-1.164771
73.6,-1.158664
73.65,-1.25253
73.7,-1.348021
73.75,-1.381579
73.8,-1.388548
73.85,-1.422954
73.9,-1.460529
73.95,-1.503345
74,-1.424122
74.05,-1.376308
74.1,-1.401201
74.15,-1.394701
74.2,-1.316694
74.25,-1.247556
74.3,-1.280803
74.35,-1.244285
74.4,-1.258344
74.45,-1.252079
74.5,-1.219803
74.55,-1.185916
74.6,-1.133268
74.65,-1.051997
74.7,-0.9739087
74.75,-0.7781478
74.8,-0.712146
74.85,-0.8173973
74.9,-0.8829174
74.95,-0.9609336
75,-1.051397
75.05,-1.090258
75.1,-1.068453
75.15,-1.01491
75.2,-0.9182619
75.25,-0.9186305
75.3,-0.9223819
75.35,-0.8829337
75.4,-0.8504753
75.45,-0.8380303
75.5,-0.7694582
75.55,-0.8395092
75.6,-0.8093649
75.65,-0.6995861
75.7,-0.6180396
75.75,-0.5394285
75.8,-0.4505245
75.85,-0.3938778
75.9,-0.4135267
75.95,-0.4124179
76,-0.5699328
76.05,-0.6994388
76.1,-0.7788494
76.15,-0.7501565
76.2,-0.6132025
76.25,-0.3996712
76.3,-0.161775
76.35,-0.1145152
76.4,-7.898004E-02
76.45,-0.167018
76.5,-0.2456021
76.55,-0.2337611
76.6,-0.2360079
76.65,-0.3320654
76.7,-0.4181454
76.75,-0.4656796
76.8,-0.4561946
76.85,-0.2503778
76.9,3.549953E-02
76.95,0.3143812
77,0.4314933
77.05,0.3133644
77.1,9.966819E-02
77.15,3.299515E-02
77.2,0.1713151
77.25,0.1864891
77.3,0.2027626
77.35,0.2557708
77.4,0.1582096
77.45,-0.0583454
77.5,-5.647495E-02
77.55,-0.1322713
77.6,-1.378098E-02
77.65,0.1761428
77.7,0.1782675
77.75,0.2265531
77.8,0.2509515
77.85,0.1828072
77.9,0.2119524
77.95,0.2321587
78,0.2483207
78.05,0.2388407
78.1,0.1014595
78.15,-6.082411E-03
78.2,6.372713E-02
78.25,0.2929031
78.3,0.5441299
78.35,0.8366426
78.4,0.7121326
78.45,0.5667678
78.5,0.2622068
78.55,0.1894688
78.6,0.4938794
78.65,0.8996681
78.7,1.042839
78.75,1.180912
78.8,1.222232
78.85,1.317972
78.9,1.357425
78.95,1.245026
79,1.172951
79.05,1.193617
79.1,1.043561
79.15,0.6959417
79.2,0.7508876
79.25,1.18697
79.3,1.67496
79.35,2.078012
79.4,2.5141
79.45,2.854841
79.5,2.767542
79.55,2.676733
79.6,2.585344
79.65,2.886274
79.7,3.42001
79.75,3.627311
79.8,3.619506
79.85,3.549518
79.9,3.224021
79.95,2.743698
80,2.820661
80.05,3.27228
80.1,3.713536
80.15,4.028985
80.2,4.148681
80.25,4.261857
80.3,4.630472
80.35,4.869646
80.4,4.831332
80.45,5.113181
80.5,5.310971
80.55,5.100983
80.6,4.865606
80.65,4.960405
80.7,5.277408
80.75,5.663161
80.8,6.035371
80.85,6.520097
80.9,7.092812
80.95,7.145871
81,6.982037
81.05,7.036377
81.1,7.135568
81.15,6.698202
81.2,6.831044
81.25,7.172105
81.3,7.501197
81.35,7.615441
81.4,7.576697
81.45,7.541531
81.5,7.63584
81.55,7.968194
81.6,8.164743
81.65,8.434299
81.7,8.738583
81.75,9.227177
81.8,9.597792
81.85,9.566052
81.9,9.292479
81.95,9.329142
82,9.405584
82.05,9.32553
82.1,8.923697
82.15,9.141103
82.2,9.849072
82.25,10.18155
82.3,9.710851
82.35,9.500897
82.4,10.11631
82.45,10.31364
82.5,10.86943
82.55,11.66164
82.6,12.37289
82.65,12.81718
82.7,13.03048
82.75,13.11599
82.8,12.75365
82.85,12.87078
82.9,13.304
82.95,13.74969
83,14.15958
83.05,14.65395
83.1,15.23965
83.15,15.5595
83.2,15.31364
83.25,15.32413
83.3,15.76914
83.35,15.48131
83.4,14.7381
83.45,14.24101
83.5,14.11607
83.55,13.86258
83.6,14.10136
83.65,15.45877
83.7,16.87816
83.75,17.79049
83.8,18.81955
83.85,19.92016
83.9,20.40759
83.95,20.51422
84,19.43419
84.05,19.3215
84.1,19.04757
84.15,18.64573
84.2,18.15078
84.25,17.9534
84.3,18.15095
84.35,17.65331
84.4,17.26189
84.45,17.30874
84.5,17.56314
84.55,17.41449
84.6,17.2728
84.65,17.47947
84.7,18.06823
84.75,19.21163
84.8,19.97835
84.85,20.97134
84.9,22.02621
84.95,22.66766
85,23.02038
85.05,23.61207
85.1,24.57282
85.15,25.17647
85.2,26.56865
85.25,26.62138
85.3,27.67758
85.35,28.72293
85.4,28.52037
85.45,27.87424
85.5,28.29709
85.55,29.01006
85.6,28.23007
85.65,27.72723
85.7,27.24528
85.75,27.10595
85.8,27.13863
85.85,27.1304
85.9,27.43973
85.95,28.94495
86,30.31319
86.05,31.60742
86.1,32.12177
86.15,32.68515
86.2,32.44707
86.25,31.03349
86.3,29.49357
86.35,29.58083
86.4,31.56996
86.45,33.54735
86.5,33.70364
86.55,33.13484
86.6,32.02443
86.65,31.2236
86.7,31.61955
86.75,32.8562
86.8,36.02631
86.85,38.61406
86.9,39.79333
86.95,40.22845
87,41.13644
87.05,42.19377
87.1,42.76665
87.15,43.69737
87.2,43.5773
87.25,42.92231
87.3,43.0544
87.35,43.99865
