Data File Name,CADAM_11jan17_1_DNA 12000_DE72901785_2017-01-11_10-14-38.xad
Data File Path,C:\Program Files (x86)\Agilent\2100 bioanalyzer\2100 expert\data\2017-01-11
Date Created,"Wednesday, January 11, 2017 9:14:38 AM"
Date Last Modified,"Wednesday, January 11, 2017 9:36:50 AM"
Version Created,B.02.08.SI648
Version Last Modified,B.02.08.SI648
 
Assay Name,DNA 12000 Series II
Assay Path,C:\Program Files (x86)\Agilent\2100 bioanalyzer\2100 expert\assays\dsDNA
Assay Title,DNA 12000
Assay Version,2.4
 
Number of Samples Run,6
 
Sample Name,Sample 5
Number of Events,1581
 
Time,Value
85.95,59.72242
86,60.24909
86.05,60.42112
86.1,61.78565
86.15,60.02966
86.2,59.32897
86.25,59.27981
86.3,59.49709
86.35,59.14695
86.4,58.13786
86.45,57.17466
86.5,56.50375
86.55,59.07247
86.6,58.92402
86.65,60.25636
86.7,62.53769
86.75,64.32137
86.8,65.0776
86.85,65.49214
86.9,65.83902
86.95,65.53462
87,68.46737
87.05,70.51105
87.1,71.18266
87.15,71.29115
87.2,71.3162
87.25,71.34417
87.3,74.75932
87.35,76.20844
87.4,76.14099
87.45,75.88223
87.5,76.81905
87.55,77.91669
87.6,77.84289
87.65,79.07787
87.7,83.84571
87.75,87.08344
87.8,83.32539
87.85,78.55813
87.9,74.64063
87.95,73.56792
88,76.98605
88.05,78.41865
88.1,79.78758
88.15,79.43074
88.2,76.8949
88.25,71.83316
88.3,68.98759
88.35,70.73197
88.4,73.08426
88.45,74.99111
88.5,72.67522
88.55,72.85887
88.6,73.29388
88.65,74.00472
88.7,74.81694
88.75,76.40012
88.8,80.4063
88.85,80.63561
88.9,79.22614
88.95,79.63437
89,79.98369
89.05,79.46046
89.1,78.9556
89.15,79.03653
89.2,77.69446
89.25,77.43034
89.3,78.55155
89.35,80.79989
89.4,87.41874
89.45,96.02461
89.5,103.7918
89.55,110.5961
89.6,116.364
89.65,113.6907
89.7,110.0502
89.75,111.0241
89.8,112.181
89.85,114.3905
89.9,119.9411
89.95,126.8206
90,130.9073
90.05,125.9596
90.1,117.5431
90.15,114.0401
90.2,113.8461
90.25,114.6427
90.3,115.9032
90.35,117.4096
90.4,117.0416
90.45,110.2845
90.5,103.6206
90.55,98.21502
90.6,93.53363
90.65,89.00326
90.7,84.9998
90.75,82.55537
90.8,78.64491
90.85,75.38652
90.9,72.49835
90.95,70.9922
91,68.45377
91.05,64.25522
91.1,60.85554
91.15,58.42596
91.2,54.89179
91.25,52.70452
91.3,49.55698
91.35,45.77537
91.4,42.44836
91.45,39.44958
91.5,35.51028
91.55,32.37352
91.6,31.60598
91.65,33.31613
91.7,34.73664
91.75,35.06031
91.8,34.34482
91.85,32.98946
91.9,31.2821
91.95,27.81587
92,25.70624
92.05,25.74566
92.1,26.83694
92.15,28.09593
92.2,28.62695
92.25,27.59226
92.3,24.64886
92.35,20.35169
92.4,17.7566
92.45,16.91782
92.5,16.78438
92.55,17.25981
92.6,18.64553
92.65,20.11843
92.7,18.35199
92.75,17.23217
92.8,17.18303
92.85,17.34259
92.9,16.46656
92.95,15.28175
93,14.52856
93.05,13.43405
93.1,11.99111
93.15,9.126824
93.2,7.534339
93.25,7.149095
93.3,6.384969
93.35,5.58107
93.4,6.328306
93.45,8.797712
93.5,9.837233
93.55,11.85582
93.6,12.23996
93.65,11.72759
93.7,10.93175
93.75,9.568338
93.8,7.562944
93.85,6.69267
93.9,6.510546
93.95,6.334688
94,7.45176
94.05,7.370637
94.1,6.278996
94.15,4.850152
94.2,2.953248
94.25,1.507418
94.3,1.909449
94.35,2.402796
94.4,3.308608
94.45,4.184778
94.5,4.001454
94.55,2.68334
94.6,1.670862
94.65,1.540276
94.7,1.727615
94.75,1.611315
94.8,0.8568363
94.85,0.5031065
94.9,0.4673565
94.95,0.4545509
95,1.448852
95.05,2.20737
95.1,2.897859
95.15,2.819511
95.2,2.065495
95.25,1.302678
95.3,0.8858321
95.35,0.7035268
95.4,0.6932972
95.45,1.094903
95.5,-0.0564209
95.55,-0.6037621
95.6,-0.4278414
95.65,0.1893093
95.7,0.8993513
95.75,1.259705
95.8,0.5676644
95.85,0.1606452
95.9,-0.4628155
95.95,-1.489718
96,-1.72082
96.05,-1.235886
96.1,-0.8653661
96.15,-1.018005
96.2,-1.595901
96.25,-1.839045
96.3,-1.463669
96.35,-1.461091
96.4,-1.119586
96.45,-0.3572424
96.5,0.1352825
96.55,-3.834983E-02
96.6,-0.429118
96.65,-1.034762
96.7,-1.411162
96.75,-1.669732
96.8,-1.921572
96.85,-2.011046
96.9,-1.920998
96.95,-2.36576
97,-2.567721
97.05,-2.642547
97.1,-2.539294
97.15,-2.117414
97.2,-1.656841
97.25,-1.322167
97.3,-1.040478
97.35,-1.162201
97.4,-1.57404
97.45,-1.924304
97.5,-2.045672
97.55,-1.94353
97.6,-1.773499
97.65,-1.684047
97.7,-1.699252
97.75,-1.803907
97.8,-2.20885
97.85,-2.117659
97.9,-1.996598
97.95,-1.902831
98,-1.875517
98.05,-1.929752
98.1,-1.941945
98.15,-2.144443
98.2,-2.25623
98.25,-1.980801
98.3,-1.511709
98.35,-1.255371
98.4,-1.191454
98.45,-1.111707
98.5,-1.403466
98.55,-1.634271
98.6,-2.160961
98.65,-2.264896
98.7,-2.123263
98.75,-1.917915
98.8,-1.734661
98.85,-1.587617
98.9,-1.436866
98.95,-1.727448
99,-1.849769
 
Alignment,On
