Data File Name,CADAM_11jan17_1_DNA 12000_DE72901785_2017-01-11_10-14-38.xad
Data File Path,C:\Program Files (x86)\Agilent\2100 bioanalyzer\2100 expert\data\2017-01-11
Date Created,"Wednesday, January 11, 2017 9:14:38 AM"
Date Last Modified,"Wednesday, January 11, 2017 9:36:50 AM"
Version Created,B.02.08.SI648
Version Last Modified,B.02.08.SI648
 
Assay Name,DNA 12000 Series II
Assay Path,C:\Program Files (x86)\Agilent\2100 bioanalyzer\2100 expert\assays\dsDNA
Assay Title,DNA 12000
Assay Version,2.4
 
Number of Samples Run,6
 
Sample Name,Ladder
Number of Events,1581
 
Time,Value
57.15,6.444453E-02
57.2,0.2120744
57.25,0.2051521
57.3,0.1796403
57.35,0.1062791
57.4,0.1580552
57.45,0.1504813
57.5,9.925696E-02
57.55,-3.148571E-02
57.6,4.175001E-02
57.65,9.620182E-02
57.7,3.368982E-02
57.75,-0.0911114
57.8,-0.1277129
57.85,-0.1057044
57.9,-0.136097
57.95,-0.1431751
58,-9.321566E-02
58.05,-3.891317E-03
58.1,-3.895974E-02
58.15,2.207909E-03
58.2,5.140726E-02
58.25,0.2009245
58.3,0.2118751
58.35,0.1496593
58.4,2.734623E-02
58.45,2.710053E-02
58.5,9.870595E-02
58.55,0.1129331
58.6,-3.117572E-02
58.65,-0.1104987
58.7,-8.742709E-02
58.75,-9.974413E-02
58.8,-7.461738E-02
58.85,4.438051E-03
58.9,0.1552356
58.95,0.1209402
59,4.790461E-02
59.05,-7.859854E-02
59.1,-1.185101E-02
59.15,-0.1233663
59.2,-0.1257822
59.25,0.1313943
59.3,1.550555
59.35,5.543427
59.4,14.23801
59.45,30.32573
59.5,55.03183
59.55,86.34863
59.6,119.3055
59.65,147.285
59.7,163.7468
59.75,164.7478
59.8,150.6403
59.85,126.0542
59.9,97.23213
59.95,70.82308
60,49.28222
60.05,33.48856
60.1,22.51643
60.15,15.14385
60.2,10.14142
60.25,6.730103
60.3,4.304642
60.35,2.851575
60.4,1.858216
60.45,0.9530225
60.5,0.4397512
60.55,0.2103997
60.6,0.2520284
60.65,0.2333345
60.7,0.1533954
60.75,5.711369E-03
60.8,0.1035913
60.85,5.215142E-02
60.9,-4.907965E-02
60.95,-0.1385481
61,3.790363E-03
61.05,0.0326487
61.1,-4.073538E-02
61.15,-8.518137E-02
61.2,-1.495053E-02
61.25,3.458529E-02
61.3,6.892443E-02
61.35,0.1709821
61.4,0.2052548
61.45,0.2259603
61.5,0.1230513
61.55,9.587285E-02
61.6,-2.886649E-02
61.65,9.001059E-02
61.7,0.1420526
61.75,0.1742981
61.8,4.444454E-02
61.85,5.265835E-02
61.9,7.421801E-02
61.95,6.801112E-02
62,3.311485E-03
62.05,1.581054E-02
62.1,8.206993E-02
62.15,0.1047441
62.2,7.897136E-02
62.25,6.823559E-03
62.3,-6.212604E-02
62.35,-0.1886138
62.4,-0.2196467
62.45,-0.2020504
62.5,2.819359E-02
62.55,0.1596086
62.6,7.991952E-02
62.65,-4.486668E-02
62.7,-4.732621E-02
62.75,3.880119E-02
62.8,0.2056003
62.85,0.3037741
62.9,0.385201
62.95,0.3765575
63,0.1941505
63.05,-4.277801E-02
63.1,-0.1765297
63.15,-0.1305658
63.2,-3.912614E-02
63.25,4.783664E-02
63.3,6.256393E-02
63.35,0.1469897
63.4,0.1186172
63.45,0.1281518
63.5,0.1015403
63.55,0.1638203
63.6,0.137658
63.65,6.871177E-02
63.7,-2.015775E-02
63.75,1.764648E-03
63.8,9.067322E-02
63.85,0.1406594
63.9,0.1300798
63.95,9.219218E-02
64,0.1128011
64.05,0.1393541
64.1,0.158571
64.15,7.061405E-02
64.2,0.1052582
64.25,4.517383E-02
64.3,4.968867E-02
64.35,3.755843E-02
64.4,8.293932E-02
64.45,9.171131E-02
64.5,0.1211266
64.55,0.1012971
64.6,0.119656
64.65,0.1176118
64.7,7.967401E-02
64.75,2.555986E-02
64.8,-3.435753E-02
64.85,1.706177E-02
64.9,6.362437E-02
64.95,0.1330569
65,5.293576E-02
65.05,4.287693E-02
65.1,7.196123E-02
65.15,3.984377E-02
65.2,0.0541943
65.25,0.1694766
65.3,0.2027161
65.35,0.1907357
65.4,0.0784293
65.45,-1.885922E-03
65.5,-2.592957E-02
65.55,-3.746779E-02
65.6,0.0158705
65.65,0.145834
65.7,0.2568164
65.75,0.2984663
65.8,0.2488243
65.85,0.1672581
65.9,0.211252
65.95,0.1661827
66,0.1242776
66.05,0.1616436
66.1,0.2030394
66.15,0.1399803
66.2,-8.126521E-03
66.25,-3.220012E-03
66.3,6.002539E-02
66.35,8.625834E-02
66.4,0.2364643
66.45,0.7690227
66.5,2.249935
66.55,5.655799
66.6,12.23446
66.65,23.99079
66.7,41.81736
66.75,65.06535
66.8,92.75417
66.85,119.0217
66.9,139.4025
66.95,150.6474
67,150.3468
67.05,140.1943
67.1,122.4844
67.15,101.3741
67.2,80.15771
67.25,60.72709
67.3,44.54289
67.35,32.03917
67.4,22.47419
67.45,15.38701
67.5,10.47881
67.55,7.031222
67.6,5.015633
67.65,3.201349
67.7,2.26616
67.75,1.474624
67.8,0.8614875
67.85,0.5109789
67.9,0.3390206
67.95,0.2667743
68,0.257915
68.05,0.2694827
68.1,0.2802261
68.15,0.2724316
68.2,0.2372331
68.25,0.1779864
68.3,8.600983E-02
68.35,0.0197372
68.4,6.282985E-02
68.45,0.1899076
68.5,0.267249
68.55,0.2587996
68.6,0.2065077
68.65,0.109453
68.7,-5.473142E-02
68.75,-4.712068E-02
68.8,4.386362E-02
68.85,0.1451486
68.9,0.205891
68.95,0.2331782
69,0.1457055
69.05,-1.114601E-02
69.1,-9.815791E-02
69.15,-0.1682314
69.2,-0.1068034
69.25,-1.875214E-02
69.3,0.1128266
69.35,0.1591616
69.4,0.1762577
69.45,7.126877E-02
69.5,5.053904E-02
69.55,-3.119326E-02
69.6,-2.304349E-02
69.65,1.509377E-02
69.7,0.1124622
69.75,0.2496909
69.8,0.3837652
69.85,0.4434432
69.9,0.4138887
69.95,0.3515975
70,0.2516437
70.05,0.1066937
70.1,-1.374293E-02
70.15,-6.158014E-02
70.2,-5.884396E-02
70.25,-8.383246E-02
70.3,-0.1850545
70.35,-0.1424482
70.4,-9.783082E-02
70.45,5.081953E-03
70.5,0.1218652
70.55,0.2142538
70.6,0.2782391
70.65,0.23275
70.7,0.1240657
70.75,8.582709E-02
70.8,0.0860498
70.85,0.07518
70.9,0.1450311
70.95,0.1567678
71,0.1906567
71.05,0.2216911
71.1,0.1330124
71.15,4.338055E-02
71.2,-1.878255E-02
71.25,-6.711521E-02
71.3,-9.045086E-04
71.35,2.563341E-02
71.4,5.267418E-04
71.45,-4.138571E-02
71.5,-0.1403804
71.55,-0.2397886
71.6,-0.2332396
71.65,-0.1153117
71.7,4.27312E-03
71.75,-1.233531E-02
71.8,-8.247008E-02
71.85,-1.866877E-02
71.9,-6.556788E-03
71.95,-8.019882E-02
72,0.1141357
72.05,0.7003947
72.1,1.964106
72.15,5.21066
72.2,11.16545
72.25,20.75513
72.3,34.15792
72.35,51.1057
72.4,70.35344
72.45,90.49857
72.5,109.5798
72.55,125.687
72.6,137.7389
72.65,142.0513
72.7,138.3149
72.75,128.229
72.8,112.7806
72.85,95.77686
72.9,78.5923
72.95,61.63696
73,47.76236
73.05,35.35718
73.1,25.40861
73.15,18.26173
73.2,13.1917
73.25,9.787863
73.3,7.119618
73.35,4.556755
73.4,2.727691
73.45,1.625812
73.5,0.6484668
73.55,0.2641066
73.6,9.595092E-02
73.65,0.1232194
73.7,2.325496E-02
73.75,-3.282082E-02
73.8,-0.2453351
73.85,-0.4352232
73.9,-0.5662805
73.95,-0.5010607
74,-0.4894597
74.05,-0.4880719
74.1,-0.3995373
74.15,-0.2491443
74.2,-0.2168863
74.25,-0.3039664
74.3,-0.2723918
74.35,-0.3109752
74.4,-0.3206105
74.45,-0.4220292
74.5,-0.5925958
74.55,-0.7928098
74.6,-0.6720266
74.65,-0.6460589
74.7,-0.4385623
74.75,-0.3231449
74.8,-0.2351224
74.85,-0.2909872
74.9,-0.4035654
74.95,-0.5416667
75,-0.5950269
75.05,-0.5290501
75.1,-0.3311276
75.15,0.1312468
75.2,0.8824099
75.25,2.641867
75.3,5.620242
75.35,9.907129
75.4,16.64263
75.45,25.70151
75.5,40.33019
75.55,58.94243
75.6,79.08974
75.65,98.62874
75.7,116.0072
75.75,128.8911
75.8,136.5921
75.85,139.5079
75.9,138.3276
75.95,131.8123
76,118.523
76.05,102.0599
76.1,85.04143
76.15,68.93065
76.2,54.38538
76.25,43.30348
76.3,34.05972
76.35,25.44219
76.4,17.89554
76.45,12.87192
76.5,9.838505
76.55,7.692719
76.6,6.497926
76.65,5.83147
76.7,5.818689
76.75,7.409723
76.8,11.46837
76.85,18.27271
76.9,27.75788
76.95,40.56378
77,56.42093
77.05,74.0744
77.1,92.24495
77.15,107.8302
77.2,119.3627
77.25,125.9244
77.3,127.9661
77.35,125.0938
77.4,117.6195
77.45,107.2025
77.5,95.27673
77.55,82.65311
77.6,70.1634
77.65,58.11056
77.7,46.60202
77.75,36.59151
77.8,28.33803
77.85,21.84752
77.9,17.24056
77.95,13.5662
78,11.03479
78.05,8.155974
78.1,5.843231
78.15,4.334211
78.2,3.4243
78.25,2.243463
78.3,1.478327
78.35,1.23337
78.4,1.156801
78.45,0.9172409
78.5,0.6422876
78.55,0.4305066
78.6,-5.093785E-02
78.65,-0.3205044
78.7,-0.5677012
78.75,-0.3511094
78.8,-3.244289E-02
78.85,0.6484787
78.9,1.279029
78.95,2.595016
79,4.336213
79.05,7.055476
79.1,11.643
79.15,20.22869
79.2,31.73325
79.25,44.4714
79.3,59.43486
